chr,start,end,id,orientation
chr1,74927530,74927548,873,+
chr1,74940234,74940252,874,+
chr1,74941718,74941736,875,+
chr1,74942010,74942028,876,+
chr1,74948455,74948473,877,-
chr1,74962517,74962535,878,-
chr1,74973465,74973483,879,+
chr1,74973376,74973394,880,-
chr1,74995577,74995595,881,+
chr1,74995719,74995737,882,+
chr1,75000939,75000957,883,-
chr1,75020355,75020373,884,-
chr1,75047265,75047283,885,-
chr1,75063628,75063646,886,-
chr1,75064033,75064051,887,-
chr1,75075599,75075617,888,+
chr1,75098868,75098886,889,-
chr1,75118960,75118978,890,+
chr1,75121229,75121247,891,+
chr1,75139351,75139369,892,-
chr1,75157781,75157799,893,-
chr1,75178914,75178932,894,+
chr1,75229248,75229266,895,+
chr1,75229286,75229304,896,-
chr1,75231405,75231423,897,+
chr1,75231393,75231411,898,-
chr1,75248361,75248379,899,-
chr1,75249732,75249750,900,+
chr1,75250990,75251008,901,-
chr1,75287376,75287394,902,-
chr1,75313671,75313689,903,+
chr1,75324208,75324226,904,+
chr1,75339628,75339646,905,+
chr1,75368162,75368180,906,+
chr1,75368182,75368200,907,+
chr1,75395451,75395469,908,+
chr1,75395640,75395658,909,-
chr1,75395555,75395573,910,+
chr1,75410527,75410545,911,+
chr1,75422572,75422590,912,+
chr1,75442484,75442502,913,+
chr1,75453469,75453487,914,+
chr1,75453814,75453832,915,-
chr1,75453287,75453305,916,-
chr1,75464370,75464388,917,-
chr1,75474150,75474168,918,+
chr1,75473916,75473934,919,+
chr1,75491951,75491969,920,-
chr1,75496202,75496220,921,+
chr1,75543465,75543483,922,+
chr1,75543367,75543385,923,-
chr1,75556248,75556266,924,-
chr1,75556307,75556325,925,-
chr1,75575250,75575268,926,+
chr1,75594402,75594420,927,-
chr1,75649270,75649288,928,+
chr1,75650313,75650331,929,+
chr1,75678675,75678693,930,+
chr1,75687088,75687106,931,+
chr1,75738413,75738431,932,+
chr1,75779718,75779736,933,-
chr1,75922487,75922505,934,+
chr1,75952597,75952615,935,+
chr1,77513018,77513036,936,-
chr1,77558560,77558578,937,+
chr1,77586198,77586216,938,-
chr1,77801919,77801937,939,-
chr1,77927438,77927456,940,-
chr1,77939857,77939875,941,+
chr1,77969124,77969142,942,-
chr1,77975455,77975473,943,+
chr1,78005494,78005512,944,-
chr1,78264283,78264301,945,+
chr1,78416343,78416361,946,-
chr1,78451439,78451457,947,-
chr1,78521960,78521978,948,+
chr1,78522011,78522029,949,+
chr1,78533545,78533563,950,+
chr1,78683651,78683669,951,+
chr1,78721216,78721234,952,+
chr1,78843231,78843249,953,-
chr1,79608055,79608073,954,-
chr1,79611212,79611230,955,+
chr1,79779212,79779230,956,-
chr1,80149901,80149919,957,+
chr1,80176928,80176946,958,-
chr1,80177772,80177790,959,+
chr1,80405282,80405300,960,-
chr1,80405285,80405303,961,+
chr1,80501513,80501531,962,-
chr1,80512629,80512647,963,-
chr1,80518967,80518985,964,-
chr1,80652623,80652641,965,-
chr1,80719417,80719435,966,-
chr1,81283942,81283960,967,-
chr1,81306875,81306893,968,+
chr1,81313341,81313359,969,+
chr1,81316482,81316500,970,-
chr1,81513323,81513341,971,+
chr1,82288305,82288323,972,-
chr1,82430121,82430139,973,-
chr1,82473040,82473058,974,-
chr1,82551102,82551120,975,+
chr1,82568522,82568540,976,+
chr1,82638438,82638456,977,-
chr1,82638440,82638458,978,+
chr1,82756316,82756334,979,-
chr1,82759041,82759059,980,-
chr1,82784088,82784106,981,+
chr1,82800376,82800394,982,+
chr1,82835951,82835969,983,+
chr1,82835938,82835956,984,-
chr1,82909879,82909897,985,-
chr1,82956774,82956792,986,-
chr1,82984535,82984553,987,-
chr1,82997102,82997120,988,-
chr1,83041880,83041898,989,-
chr1,83041858,83041876,990,+
chr1,83061562,83061580,991,+
chr1,83072896,83072914,992,-
chr1,83135467,83135485,993,+
chr1,83183927,83183945,994,-
chr1,83183929,83183947,995,+
chr1,83183878,83183896,996,+
chr1,83713794,83713812,997,-
chr1,83723883,83723901,998,+
chr1,83733191,83733209,999,+
chr1,83742789,83742807,1000,+
chr1,83807928,83807946,1001,+
chr1,84098796,84098814,1002,-
chr1,84150702,84150720,1003,-
chr1,84283581,84283599,1004,-
chr1,84467115,84467133,1005,-
chr1,84578579,84578597,1006,-
chr1,84619819,84619837,1007,-
chr1,84619817,84619835,1008,-
chr1,84694020,84694038,1009,-
chr1,84693919,84693937,1010,+
chr1,84693775,84693793,1011,-
chr1,84693757,84693775,1012,+
chr1,84730580,84730598,1013,+
chr1,84863464,84863482,1014,-
chr1,84866332,84866350,1015,-
chr1,84876498,84876516,1016,+
chr1,84876663,84876681,1017,+
chr1,84878023,84878041,1018,-
chr1,84881951,84881969,1019,-
chr1,84882687,84882705,1020,-
chr1,84882677,84882695,1021,-
chr1,84930215,84930233,1022,+
chr1,85111458,85111476,1023,-
chr1,85116978,85116996,1024,+
chr1,85240463,85240481,1025,+
chr1,85283812,85283830,1026,-
chr1,85319936,85319954,1027,-
chr1,85338976,85338994,1028,+
chr1,87478347,87478365,1029,+
chr1,87477957,87477975,1030,+
chr1,87633253,87633271,1031,-
chr1,87689931,87689949,1032,+
chr1,87739017,87739035,1033,-
chr1,87750063,87750081,1034,+
chr1,87750103,87750121,1035,+
chr1,87796239,87796257,1036,-
chr1,87832207,87832225,1037,+
chr1,87904610,87904628,1038,-
chr1,87915229,87915247,1039,-
chr1,87918384,87918402,1040,-
chr1,87956202,87956220,1041,+
chr1,87959231,87959249,1042,+
chr1,88040978,88040996,1043,-
chr1,88049354,88049372,1044,+
chr1,88075628,88075646,1045,+
chr1,88075578,88075596,1046,+
chr1,88110894,88110912,1047,+
chr1,88110904,88110922,1048,+
chr1,88147453,88147471,1049,+
chr1,88198487,88198505,1050,-
chr1,88199767,88199785,1051,+
chr1,88210501,88210519,1052,-
chr1,88236194,88236212,1053,-
chr1,88243846,88243864,1054,-
chr1,88245553,88245571,1055,-
chr1,88268715,88268733,1056,+
chr1,88268822,88268840,1057,+
chr1,88277830,88277848,1058,-
chr1,88286044,88286062,1059,+
chr1,88292637,88292655,1060,+
chr1,88298033,88298051,1061,+
chr1,88301613,88301631,1062,-
chr1,88312650,88312668,1063,-
chr1,88313005,88313023,1064,+
chr1,88326704,88326722,1065,-
chr1,88337245,88337263,1066,+
chr1,88337273,88337291,1067,-
chr1,88368132,88368150,1068,+
chr1,88396662,88396680,1069,-
chr1,88396644,88396662,1070,+
chr1,88398356,88398374,1071,+
chr1,88397763,88397781,1072,+
chr1,88400926,88400944,1073,-
chr1,88400904,88400922,1074,+
chr1,88406124,88406142,1075,+
chr1,88406231,88406249,1076,+
chr1,88422047,88422065,1077,-
chr1,88422085,88422103,1078,-
chr1,88421926,88421944,1079,+
chr1,88424962,88424980,1080,+
chr1,88424739,88424757,1081,+
chr1,88425004,88425022,1082,+
chr1,88429121,88429139,1083,-
chr1,88430487,88430505,1084,+
chr1,88430705,88430723,1085,+
chr1,88430477,88430495,1086,+
chr1,88430743,88430761,1087,-
chr1,88435175,88435193,1088,-
chr1,88436387,88436405,1089,+
chr1,88436425,88436443,1090,-
chr1,88495257,88495275,1091,+
chr1,88508843,88508861,1092,-
chr1,88511015,88511033,1093,+
chr1,88515219,88515237,1094,+
chr1,88547016,88547034,1095,+
chr1,88549439,88549457,1096,+
chr1,88566219,88566237,1097,+
chr1,88593719,88593737,1098,+
chr1,88593716,88593734,1099,-
chr1,88595506,88595524,1100,-
chr1,88596496,88596514,1101,+
chr1,88937862,88937880,1102,-
chr1,88938834,88938852,1103,-
chr1,88957692,88957710,1104,-
chr1,88967472,88967490,1105,-
chr1,88983715,88983733,1106,+
chr1,88995339,88995357,1107,+
chr1,89008486,89008504,1108,+
chr1,89071042,89071060,1109,+
chr1,89071079,89071097,1110,-
chr1,89072595,89072613,1111,-
chr1,89081615,89081633,1112,-
chr1,89082189,89082207,1113,-
chr1,89083789,89083807,1114,-
chr1,89105664,89105682,1115,+
chr1,89105667,89105685,1116,+
chr1,89142937,89142955,1117,+
chr1,89189634,89189652,1118,-
chr1,89223838,89223856,1119,+
chr1,89276693,89276711,1120,+
chr1,89315453,89315471,1121,+
chr1,89344245,89344263,1122,+
chr1,89438358,89438376,1123,+
chr1,89438356,89438374,1124,-
chr1,89505178,89505196,1125,-
chr1,89560781,89560799,1126,-
chr1,89579234,89579252,1127,+
chr1,89579272,89579290,1128,-
chr1,89593134,89593152,1129,+
chr1,89652453,89652471,1130,-
chr1,89663008,89663026,1131,+
chr1,89707173,89707191,1132,-
chr1,89803311,89803329,1133,+
chr1,89833273,89833291,1134,+
chr1,89833270,89833288,1135,-
chr1,89860313,89860331,1136,-
chr1,90040723,90040741,1137,+
chr1,90113906,90113924,1138,-
chr1,90114796,90114814,1139,+
chr1,90174276,90174294,1140,-
chr1,90181654,90181672,1141,+
chr1,90184335,90184353,1142,-
chr1,90186683,90186701,1143,+
chr1,90198381,90198399,1144,-
chr1,90215301,90215319,1145,+
chr1,90254201,90254219,1146,+
chr1,90265080,90265098,1147,-
chr1,90321386,90321404,1148,+
chr1,90321506,90321524,1149,+
chr1,90330836,90330854,1150,+
chr1,90342164,90342182,1151,+
chr1,90353451,90353469,1152,+
chr1,90353367,90353385,1153,-
chr1,90362457,90362475,1154,+
chr1,90370663,90370681,1155,+
chr1,90459104,90459122,1156,+
chr1,90601908,90601926,1157,-
chr1,90602594,90602612,1158,-
chr1,90614523,90614541,1159,-
chr1,90639151,90639169,1160,-
chr1,90641986,90642004,1161,+
chr1,90641943,90641961,1162,+
chr1,90646895,90646913,1163,+
chr1,90653369,90653387,1164,+
chr1,90673769,90673787,1165,-
chr1,90703738,90703756,1166,+
chr1,90703635,90703653,1167,-
chr1,90797100,90797118,1168,-
chr1,90823549,90823567,1169,+
chr1,90954767,90954785,1170,-
chr1,91023922,91023940,1171,-
chr1,91072118,91072136,1172,+
chr1,91088218,91088236,1173,-
chr1,91088408,91088426,1174,-
chr1,91089625,91089643,1175,+
chr1,91092843,91092861,1176,-
chr1,91219851,91219869,1177,+
chr1,91239578,91239596,1178,-
chr1,91421166,91421184,1179,-
chr1,91422628,91422646,1180,+
chr1,91503336,91503354,1181,-
chr1,91524402,91524420,1182,-
chr1,91528515,91528533,1183,-
chr1,91528528,91528546,1184,+
chr1,91530827,91530845,1185,-
chr1,91540469,91540487,1186,+
chr1,91543389,91543407,1187,+
chr1,91570438,91570456,1188,+
chr1,91627238,91627256,1189,-
chr1,91627243,91627261,1190,+
chr1,91649435,91649453,1191,-
chr1,91654312,91654330,1192,+
chr1,91654208,91654226,1193,-
chr1,91667065,91667083,1194,+
chr1,91675257,91675275,1195,+
chr1,91740899,91740917,1196,+
chr1,91755993,91756011,1197,+
chr1,91757058,91757076,1198,-
chr1,91836767,91836785,1199,-
chr1,91839993,91840011,1200,-
chr1,91909623,91909641,1201,+
chr1,91910046,91910064,1202,+
chr1,91923693,91923711,1203,+
chr1,91948153,91948171,1204,+
chr1,91957323,91957341,1205,+
chr1,92056244,92056262,1206,+
chr1,92056692,92056710,1207,-
chr1,92090023,92090041,1208,-
chr1,92090033,92090051,1209,-
chr1,92100515,92100533,1210,-
chr1,92102043,92102061,1211,+
chr1,92102041,92102059,1212,-
chr1,92169208,92169226,1213,-
chr1,92178431,92178449,1214,-
chr1,92266048,92266066,1215,-
chr1,92269482,92269500,1216,-
chr1,92368573,92368591,1217,+
chr1,92370664,92370682,1218,-
chr1,92375606,92375624,1219,-
chr1,92453906,92453924,1220,-
chr1,92453815,92453833,1221,-
chr1,92485120,92485138,1222,-
chr1,92487570,92487588,1223,-
chr1,92489609,92489627,1224,-
chr1,92547417,92547435,1225,+
chr1,92690129,92690147,1226,+
chr1,92737033,92737051,1227,-
chr1,92746662,92746680,1228,-
chr1,92746665,92746683,1229,+
chr1,92768766,92768784,1230,-
chr1,92803113,92803131,1231,+
chr1,92803254,92803272,1232,+
chr1,92803251,92803269,1233,-
chr1,92806644,92806662,1234,-
chr1,92825252,92825270,1235,+
chr1,92825087,92825105,1236,+
chr1,92825249,92825267,1237,+
chr1,92853461,92853479,1238,-
chr1,92853608,92853626,1239,+
chr1,92870013,92870031,1240,+
chr1,92870237,92870255,1241,-
chr1,92918064,92918082,1242,-
chr1,92995704,92995722,1243,-
chr1,93025625,93025643,1244,+
chr1,93075787,93075805,1245,+
chr1,93107909,93107927,1246,-
chr1,93107912,93107930,1247,+
chr1,93243687,93243705,1248,+
chr1,93262944,93262962,1249,+
chr1,93277253,93277271,1250,-
chr1,93309536,93309554,1251,+
chr1,93320764,93320782,1252,+
chr1,93325392,93325410,1253,+
chr1,93325390,93325408,1254,-
chr1,93356087,93356105,1255,-
chr1,93375730,93375748,1256,+
chr1,93380074,93380092,1257,-
chr1,93411695,93411713,1258,+
chr1,93420525,93420543,1259,+
chr1,93431106,93431124,1260,-
chr1,93460800,93460818,1261,-
chr1,93460835,93460853,1262,+
chr1,93470963,93470981,1263,+
chr1,93497485,93497503,1264,+
chr1,93497385,93497403,1265,+
chr1,93498912,93498930,1266,+
chr1,93498909,93498927,1267,+
chr1,93586302,93586320,1268,+
chr1,93651840,93651858,1269,-
chr1,93651997,93652015,1270,-
chr1,93704560,93704578,1271,+
chr1,93715997,93716015,1272,-
chr1,93771417,93771435,1273,-
chr1,93771419,93771437,1274,+
chr1,93793845,93793863,1275,+
chr1,93810588,93810606,1276,+
chr1,93859026,93859044,1277,+
chr1,93865786,93865804,1278,-
chr1,93914564,93914582,1279,+
chr1,94019007,94019025,1280,-
chr1,94257070,94257088,1281,-
chr1,94418057,94418075,1282,+
chr1,94507786,94507804,1283,-
chr1,94529655,94529673,1284,-
chr1,94544540,94544558,1285,-
chr1,94545530,94545548,1286,+
chr1,94593607,94593625,1287,+
chr1,94604665,94604683,1288,+
chr1,94730756,94730774,1289,-
chr1,94730766,94730784,1290,-
chr1,94746274,94746292,1291,+
chr1,94791837,94791855,1292,-
chr1,94803569,94803587,1293,-
chr1,94803600,94803618,1294,+
chr1,94805818,94805836,1295,+
chr1,94846204,94846222,1296,+
chr1,94853398,94853416,1297,+
chr1,94907414,94907432,1298,-
chr1,94911230,94911248,1299,+
chr1,94911218,94911236,1300,-
chr1,94911227,94911245,1301,+
chr1,94911300,94911318,1302,-
chr1,95025481,95025499,1303,+
chr1,95049762,95049780,1304,-
chr1,95049764,95049782,1305,+
chr1,95071156,95071174,1306,+
chr1,95091714,95091732,1307,+
chr1,95091445,95091463,1308,-
chr1,95120743,95120761,1309,+
chr1,95134957,95134975,1310,-
chr1,95171654,95171672,1311,-
chr1,95171758,95171776,1312,+
chr1,95171755,95171773,1313,-
chr1,95211601,95211619,1314,+
chr1,95275849,95275867,1315,+
chr1,95275887,95275905,1316,-
chr1,95403799,95403817,1317,-
chr1,95490722,95490740,1318,+
chr1,95490761,95490779,1319,-
chr1,95499714,95499732,1320,-
chr1,95499724,95499742,1321,-
chr1,95504502,95504520,1322,-
chr1,95545481,95545499,1323,-
chr1,95565444,95565462,1324,+
chr1,95583194,95583212,1325,-
chr1,95583159,95583177,1326,-
chr1,95623704,95623722,1327,-
chr1,95623739,95623757,1328,-
chr1,95639672,95639690,1329,-
chr1,95639685,95639703,1330,+
chr1,95700404,95700422,1331,-
chr1,95724376,95724394,1332,+
chr1,95787711,95787729,1333,-
chr1,95975795,95975813,1334,-
chr1,95975885,95975903,1335,-
chr1,97293915,97293933,1336,+
chr1,97659000,97659018,1337,-
chr1,98698410,98698428,1338,-
chr1,98743476,98743494,1339,+
chr1,98915742,98915760,1340,-
chr1,98935337,98935355,1341,+
chr1,99543807,99543825,1342,-
chr1,99585536,99585554,1343,-
chr1,99773797,99773815,1344,-
chr1,99968834,99968852,1345,-
chr1,99968738,99968756,1346,-
chr1,100041614,100041632,1347,-
chr1,100075825,100075843,1348,-
chr1,100645638,100645656,1349,+
chr1,101670871,101670889,1350,+
chr1,102453681,102453699,1351,+
chr1,103525776,103525794,1352,+
chr1,104275362,104275380,1353,-
chr1,105659526,105659544,1354,-
chr1,105696079,105696097,1355,+
chr1,105883641,105883659,1356,+
chr1,106506187,106506205,1357,-
chr1,106506176,106506194,1358,+
chr1,106882987,106883005,1359,+
chr1,106989270,106989288,1360,+
chr1,107259496,107259514,1361,-
chr1,107527289,107527307,1362,-
chr1,107556795,107556813,1363,+
chr1,107577381,107577399,1364,-
chr1,107607998,107608016,1365,-
chr1,107608000,107608018,1366,+
chr1,107677187,107677205,1367,-
chr1,107787803,107787821,1368,+
chr1,107787801,107787819,1369,-
chr1,107801499,107801517,1370,-
chr1,107801509,107801527,1371,-
chr1,107933724,107933742,1372,-
chr1,107968011,107968029,1373,+
chr1,108048513,108048531,1374,+
chr1,108048695,108048713,1375,-
chr1,108067892,108067910,1376,+
chr1,108067924,108067942,1377,+
chr1,108243520,108243538,1378,-
chr1,108286521,108286539,1379,-
chr1,108292291,108292309,1380,-
chr1,108321907,108321925,1381,+
chr1,108322298,108322316,1382,+
chr1,108408341,108408359,1383,+
chr1,108408377,108408395,1384,+
chr1,108609079,108609097,1385,-
chr1,108609187,108609205,1386,+
chr1,108614005,108614023,1387,-
chr1,108632378,108632396,1388,-
chr1,108634832,108634850,1389,-
chr1,108634835,108634853,1390,+
chr1,108798235,108798253,1391,+
chr1,108857789,108857807,1392,-
chr1,108911269,108911287,1393,+
chr1,109139981,109139999,1394,+
chr1,109249809,109249827,1395,-
chr1,109378272,109378290,1396,-
chr1,109495249,109495267,1397,-
chr1,110724000,110724018,1398,-
chr1,111731334,111731352,1399,-
chr1,111731318,111731336,1400,+
chr1,113530874,113530892,1401,-
chr1,113557035,113557053,1402,+
chr1,113557065,113557083,1403,-
chr1,113739498,113739516,1404,-
chr1,113760701,113760719,1405,+
chr1,114275463,114275481,1406,-
chr1,114275426,114275444,1407,-
chr1,114276728,114276746,1408,-
chr1,114285610,114285628,1409,-
chr1,114285550,114285568,1410,+
chr1,114348422,114348440,1411,-
chr1,114348362,114348380,1412,-
chr1,114349165,114349183,1413,-
chr1,114352808,114352826,1414,+
chr1,115144102,115144120,1415,+
chr1,116858676,116858694,1416,-
chr1,118210016,118210034,1417,-
chr1,118374473,118374491,1418,-
chr1,119251396,119251414,1419,-
chr1,119416299,119416317,1420,-
chr1,119909502,119909520,1421,-
chr1,120171926,120171944,1422,-
chr1,120217463,120217481,1423,-
chr1,120218321,120218339,1424,+
chr1,120264692,120264710,1425,+
chr1,120275344,120275362,1426,-
chr1,120275306,120275324,1427,+
chr1,120362807,120362825,1428,-
chr1,120373662,120373680,1429,-
chr1,120389587,120389605,1430,-
chr1,120395082,120395100,1431,-
chr1,120395141,120395159,1432,-
chr1,120402525,120402543,1433,+
chr1,120426019,120426037,1434,-
chr1,120461331,120461349,1435,+
chr1,120656337,120656355,1436,-
chr1,120665603,120665621,1437,+
chr1,120669075,120669093,1438,-
chr1,120719025,120719043,1439,-
chr1,120866831,120866849,1440,-
chr1,120918766,120918784,1441,-
chr1,120971656,120971674,1442,+
chr1,120979376,120979394,1443,-
chr1,120979390,120979408,1444,+
chr1,120979068,120979086,1445,-
chr1,120980422,120980440,1446,-
chr1,120984297,120984315,1447,+
chr1,120990475,120990493,1448,+
chr1,120991612,120991630,1449,-
chr1,121016583,121016601,1450,-
chr1,121016682,121016700,1451,-
chr1,121050402,121050420,1452,-
chr1,121050405,121050423,1453,-
chr1,121152871,121152889,1454,-
chr1,121152838,121152856,1455,+
chr1,121242122,121242140,1456,+
chr1,121242120,121242138,1457,-
chr1,121242218,121242236,1458,+
chr1,121320339,121320357,1459,+
chr1,121323101,121323119,1460,-
chr1,121332231,121332249,1461,+
chr1,121340713,121340731,1462,-
chr1,121355004,121355022,1463,+
chr1,121360164,121360182,1464,-
chr1,121360154,121360172,1465,-
chr1,121378303,121378321,1466,-
chr1,121379701,121379719,1467,-
chr1,121391092,121391110,1468,-
chr1,121445430,121445448,1469,+
chr1,121571771,121571789,1470,-
chr1,121582550,121582568,1471,-
chr1,121683971,121683989,1472,-
chr1,121754613,121754631,1473,-
chr1,121791767,121791785,1474,-
chr1,121816033,121816051,1475,+
chr1,121862629,121862647,1476,+
chr1,121909893,121909911,1477,-
chr1,121912971,121912989,1478,+
chr1,121929761,121929779,1479,+
chr1,121990290,121990308,1480,-
chr1,121990224,121990242,1481,+
